fbr_id,cnic,full_name,reported_address,city,province,date,fiscal_year,declared_income_pkr,tax_paid_pkr,filer_status,declared_assets_pkr,income_source
FBR-2025-642893,54400-1001388-6,Asad Iqbal,"House 999, Street 26, DHA Multan, Multan",Multan,Punjab,2025-03-12,2025,1418848,6368,Non-Filer,123454,Salary
FBR-2022-351625,42101-1001589-3,Nimra Aslam,"House 391, Street 18, Civil Lines, Gujranwala",Gujranwala,Punjab,2022-10-05,2022,7953383,32620,Non-Filer,255308,Rental
FBR-2021-809685,45501-1000358-6,Chaudhry Fatima Ali,"House 722, Street 6, PWD, Rawalpindi",Rawalpindi,Punjab,2021-01-28,2021,7467057,803989,Late-Filer,13863899,Freelance
FBR-2025-243248,17301-1001082-4,Khalid Malik Sahib,"House 242, Street 22, Gulberg, Lahore",Lahore,Punjab,2025-10-21,2025,519637,2164,Non-Filer,750137,Salary
FBR-2020-662089,45501-1000741-7,Hamza Sheikh,"House 16, Street 14, DHA Phase 2, Islamabad",Islamabad,Islamabad,2020-11-07,2020,2188348,260060,Filer,1106815,Freelance
FBR-2019-357789,45501-1000581-7,Taha Hussain Sahib,"House 262, Street 2, Model Town, Lahore",Lahore,Punjab,2019-08-24,2019,685412,1593,Non-Filer,337487,Freelance
FBR-2024-947444,45501-1000190-0,Chaudhry Danish Butt,"House 365, Street 24, Civil Lines, Gujranwala",Gujranwala,Punjab,2024-02-18,2024,1082003,58803,Filer,409148,Unknown
FBR-2016-639298,35202-1000997-9,Maham Tariq Sahib,"House 459, Street 3, Bahria Town, Lahore",Lahore,Punjab,2016-03-22,2016,28847867,68982,Non-Filer,36038132,Salary
FBR-2025-656320,17301-1001570-0,Huma Ghani Sahib,"House 393, Street 29, Warsak Road, Peshawar",Peshawar,KPK,2025-09-01,2025,696008,84576,Late-Filer,240137,Freelance
FBR-2026-671338,33100-1000289-3,Sana Iqbal Sahib,"House 991, Street 32, Satellite Town, Quetta",Quetta,Balochistan,2026-01-28,2026,807309,102593,Filer,1279232,Business
FBR-2017-803053,42101-1000186-2,Saad Qureshi,"House 154, Street 17, Model Town, Gujranwala",Gujranwala,Punjab,2017-08-08,2017,685219,870,Non-Filer,648902,Rental
FBR-2017-397896,35202-1000263-1,K. Javed,"House 477, Street 5, Latifabad, Hyderabad",Hyderabad,Sindh,2017-05-14,2017,370180,1655,Filer,430980,Salary
FBR-2019-327524,42101-1000739-3,Bilal Ahmed,"House 69, Street 22, DHA Phase 2, Islamabad",Islamabad,Islamabad,2019-11-30,2019,7014535,203201,Late-Filer,1279428,Unknown
FBR-2018-324683,33100-1001963-1,H. Khan,"House 452, Street 1, Bosan Road, Multan",Multan,Punjab,2018-01-25,2018,1884020,9308,Non-Filer,330927,Salary
FBR-2017-798053,61101-1001045-5,Chaudhry Huma Ghani,"House 388, Street 35, Satellite Town, Quetta",Quetta,Balochistan,2017-02-03,2017,3360013,208614,Filer,1048474,Salary
FBR-2019-798041,54400-1000972-4,Chaudhry Ahmed Baig,"House 976, Street 14, Saddar, Rawalpindi",Rawalpindi,Punjab,2019-05-06,2019,537477,1221,Filer,266920,Salary
FBR-2021-461200,33100-1000158-6,K. Javed,"House 348, Street 31, Satellite Town, Quetta",Quetta,Balochistan,2021-09-09,2021,1472730,85961,Filer,420531,Freelance
FBR-2022-279501,61101-1001778-6,Chaudhry Kamran Qureshi,"House 635, Street 30, F-10, Islamabad",Islamabad,Islamabad,2022-12-19,2022,1271143,158610,Filer,529240,Business
FBR-2017-956594,45501-1001050-0,Waseem Akram,"House 183, Street 12, F-10, Islamabad",Islamabad,Islamabad,2017-07-04,2017,423527,1802,Filer,200425,Business
FBR-2026-593475,45501-1000025-5,Sara Ahmed,"House 177, Street 27, Satellite Town, Gujranwala",Gujranwala,Punjab,2026-05-18,2026,5269940,459585,Filer,1342453,Rental
FBR-2019-280767,33100-1001893-1,Hassan Khan Sahib,"House 706, Street 34, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2019-04-08,2019,2323645,234102,Filer,443132,Freelance
FBR-2025-569839,33100-1001602-4,Chaudhry Ahmed Baig,"House 285, Street 3, Qasimabad, Hyderabad",Hyderabad,Sindh,2025-12-31,2025,6404916,767040,Filer,6078748,Business
FBR-2017-708653,33100-1001814-8,Chaudhry Nida Hussain,"House 874, Street 26, F-10, Islamabad",Islamabad,Islamabad,2017-03-24,2017,2158975,8463,Non-Filer,2444294,Rental
FBR-2019-799683,33100-1001144-8,L. Khan,"House 270, Street 22, F-10, Islamabad",Islamabad,Islamabad,2019-10-07,2019,525649,1142,Filer,549069,Freelance
FBR-2019-528094,17301-1001198-6,F. Ali,"House 145, Street 32, DHA Multan, Multan",Multan,Punjab,2019-04-01,2019,1201665,137610,Filer,2597093,Agriculture
FBR-2020-977691,35202-1000778-6,F. Ali,"House 989, Street 22, E-11, Islamabad",Islamabad,Islamabad,2020-12-11,2020,1649829,60708,Filer,1542078,Rental
FBR-2023-429216,33100-1001497-9,A. Baig,"House 152, Street 22, Bahria Enclave, Islamabad",Islamabad,Islamabad,2023-10-10,2023,940622,3748,Non-Filer,124503,Rental
FBR-2026-183962,17301-1001211-7,Taha Hussain Sahib,"House 778, Street 18, Shah Rukn-e-Alam, Multan",Multan,Punjab,2026-12-12,2026,7453486,206089,Filer,10285636,Salary
FBR-2026-560213,61101-1000175-5,Waseem Akram Sahib,"House 765, Street 26, Military Road, Sukkur",Sukkur,Sindh,2026-01-18,2026,2125017,121926,Late-Filer,4687952,Freelance
FBR-2020-202231,33100-1000801-7,Naveed Raza,"House 678, Street 14, Brewery Road, Quetta",Quetta,Balochistan,2020-11-11,2020,376214,890,Non-Filer,283108,Unknown
FBR-2019-147427,17301-1001172-4,Maham Tariq,"House 333, Street 22, Satellite Town, Gujranwala",Gujranwala,Punjab,2019-04-21,2019,7126078,402239,Filer,5291150,Freelance
FBR-2016-258935,61101-1001376-2,Chaudhry Saad Qureshi,"House 251, Street 33, Queens Road, Sukkur",Sukkur,Sindh,2016-09-15,2016,4073660,14811,Non-Filer,4363249,Rental
FBR-2023-551176,42101-1001738-6,Chaudhry Asad Iqbal,"House 699, Street 27, Bahria Town, Lahore",Lahore,Punjab,2023-08-11,2023,2410048,305352,Filer,304772,Business
FBR-2023-825367,35202-1000333-1,Kashif Javed,"House 217, Street 5, Bosan Road, Multan",Multan,Punjab,2023-08-20,2023,6280754,264116,Filer,3506815,Freelance
FBR-2016-597317,33100-1000868-6,Kamran Qureshi,"House 501, Street 5, Satellite Town, Quetta",Quetta,Balochistan,2016-11-11,2016,6527627,446309,Filer,11004250,Freelance
FBR-2024-342796,35202-1000330-0,D. Butt,"House 435, Street 27, Nazimabad, Karachi",Karachi,Sindh,2024-04-27,2024,5717874,264335,Filer,1429379,Agriculture
FBR-2020-712206,42101-1001298-6,Hassan Khan Sahib,"House 407, Street 27, DHA Phase 2, Islamabad",Islamabad,Islamabad,2020-10-27,2020,2004170,211381,Filer,5480408,Freelance
FBR-2020-492359,33100-1001248-6,Asad Iqbal,"House 935, Street 34, Hayatabad, Peshawar",Peshawar,KPK,2020-05-01,2020,810989,52375,Filer,494632,Freelance
FBR-2024-448626,61101-1001498-6,K. Qureshi,"House 281, Street 17, Latifabad, Hyderabad",Hyderabad,Sindh,2024-01-22,2024,2324082,67516,Late-Filer,1355844,Salary
FBR-2026-195428,42101-1000899-3,L. Khan,"House 784, Street 19, F-10, Islamabad",Islamabad,Islamabad,2026-08-26,2026,3387214,134162,Late-Filer,2494164,Agriculture
FBR-2022-871095,33100-1000113-1,Fatima Ali,"House 893, Street 14, DHA Phase 5, Lahore",Lahore,Punjab,2022-01-08,2022,2094097,178834,Filer,1650958,Agriculture
FBR-2025-292730,45501-1000558-6,S. Butt,"House 819, Street 8, Latifabad, Hyderabad",Hyderabad,Sindh,2025-11-26,2025,1655290,140269,Late-Filer,2120282,Freelance
FBR-2020-632140,45501-1001438-6,Hassan Khan,"House 756, Street 5, People Colony, Faisalabad",Faisalabad,Punjab,2020-01-07,2020,856807,29558,Filer,1209989,Business
FBR-2025-657560,54400-1001260-0,Waseem Akram,"House 626, Street 18, New Pind, Sukkur",Sukkur,Sindh,2025-11-14,2025,6996793,442310,Filer,6550064,Agriculture
FBR-2022-735465,42101-1000027-9,Chaudhry Ahmed Baig,"House 786, Street 34, Civil Lines, Gujranwala",Gujranwala,Punjab,2022-05-29,2022,910335,1539,Non-Filer,874705,Rental
FBR-2018-724688,61101-1001081-7,Naveed Raza,"House 226, Street 33, Cantt, Multan",Multan,Punjab,2018-06-14,2018,1990286,201507,Filer,1028041,Salary
FBR-2024-310220,33100-1000736-2,M. Ahmed,"House 212, Street 5, PWD, Rawalpindi",Rawalpindi,Punjab,2024-02-03,2024,2353494,3403,Non-Filer,824210,Freelance
FBR-2017-761649,33100-1000078-6,Fatima Ali,"House 893, Street 1, G-11, Islamabad",Islamabad,Islamabad,2017-12-01,2017,6080889,788468,Filer,2894828,Salary
FBR-2025-403719,45501-1001699-3,Rabia Noor,"House 914, Street 21, Hayatabad, Peshawar",Peshawar,KPK,2025-11-29,2025,6832482,619260,Filer,3151701,Unknown
FBR-2021-104678,17301-1000533-1,Fatima Ali Sahib,"House 800, Street 7, Chaklala, Rawalpindi",Rawalpindi,Punjab,2021-02-11,2021,391698,3415,Filer,221017,Business
FBR-2023-584411,42101-1000897-9,Muneeb Akhtar,"House 853, Street 1, Hussainabad, Hyderabad",Hyderabad,Sindh,2023-02-19,2023,2091550,210023,Filer,1968403,Freelance
FBR-2026-713838,45501-1000502-4,Chaudhry Umer Farooq,"House 183, Street 7, Qasimabad, Hyderabad",Hyderabad,Sindh,2026-08-25,2026,16475,3074,Filer,118905,Salary
FBR-2017-499787,17301-1001437-9,Chaudhry Ali Raza,"House 46, Street 19, Latifabad, Hyderabad",Hyderabad,Sindh,2017-08-02,2017,7218960,10257,Non-Filer,11984320,Freelance
FBR-2022-840929,33100-1000309-3,N. Hussain,"House 308, Street 32, Qasimabad, Hyderabad",Hyderabad,Sindh,2022-02-28,2022,673408,45387,Filer,1291545,Agriculture
FBR-2017-864240,61101-1000331-7,F. Mirza,"House 325, Street 24, Hussainabad, Hyderabad",Hyderabad,Sindh,2017-11-19,2017,1301858,69935,Filer,886645,Unknown
FBR-2022-321647,61101-1000950-0,Usman Malik,"House 941, Street 19, Warsak Road, Peshawar",Peshawar,KPK,2022-12-27,2022,445416,4213,Filer,483599,Business
FBR-2019-298245,42101-1000414-8,Chaudhry Nida Hussain,"House 755, Street 31, Hayatabad, Peshawar",Peshawar,KPK,2019-01-20,2019,1101497,106571,Filer,541855,Rental
FBR-2022-573455,35202-1001829-3,Sana Iqbal,"House 140, Street 1, Auto Bhan, Hyderabad",Hyderabad,Sindh,2022-11-08,2022,399185,1676,Filer,261520,Agriculture
FBR-2018-531455,45501-1001844-8,Chaudhry Laiba Khan,"House 292, Street 28, Shah Rukn-e-Alam, Multan",Multan,Punjab,2018-03-04,2018,5755240,12671,Non-Filer,13192049,Business
FBR-2017-966402,61101-1001002-4,Muneeb Akhtar Sahib,"House 778, Street 3, Peoples Colony, Gujranwala",Gujranwala,Punjab,2017-06-04,2017,656477,2318,Non-Filer,678892,Business
FBR-2023-566328,35202-1001489-3,Rabia Noor,"House 563, Street 9, Satellite Town, Gujranwala",Gujranwala,Punjab,2023-04-25,2023,1103746,67653,Filer,503248,Business
FBR-2026-110047,42101-1001740-0,Chaudhry Sara Ahmed,"House 651, Street 16, Wapda Town, Gujranwala",Gujranwala,Punjab,2026-12-11,2026,15974406,1587827,Filer,15701779,Business
FBR-2017-440126,35202-1000600-0,Usman Malik Sahib,"House 140, Street 25, Auto Bhan, Hyderabad",Hyderabad,Sindh,2017-12-26,2017,1205248,128573,Late-Filer,1141557,Rental
FBR-2018-264195,61101-1001183-1,Kamran Qureshi Sahib,"House 520, Street 13, Military Road, Sukkur",Sukkur,Sindh,2018-07-19,2018,3190428,379507,Filer,638898,Business
FBR-2026-588393,61101-1000601-7,Chaudhry Hamza Sheikh,"House 766, Street 22, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2026-02-15,2026,372915,3861,Filer,673587,Business
FBR-2024-455494,17301-1001766-2,Chaudhry Fahad Mirza,"House 569, Street 16, Model Town, Gujranwala",Gujranwala,Punjab,2024-07-06,2024,713738,32672,Filer,775436,Unknown
FBR-2021-895512,45501-1000935-5,Sara Ahmed,"House 573, Street 24, Warsak Road, Peshawar",Peshawar,KPK,2021-04-06,2021,4479809,315843,Filer,2777643,Unknown
FBR-2022-457609,42101-1001991-7,N. Raza,"House 555, Street 17, Saddar, Rawalpindi",Rawalpindi,Punjab,2022-08-10,2022,463685,1341,Filer,463954,Freelance
FBR-2025-659985,33100-1000758-6,Asad Iqbal,"House 317, Street 26, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2025-09-09,2025,2387736,75106,Filer,4654609,Business
FBR-2018-449041,61101-1000982-4,Ali Raza Sahib,"House 867, Street 26, D Ground, Faisalabad",Faisalabad,Punjab,2018-02-25,2018,1111387,118496,Filer,792001,Freelance
FBR-2022-457833,33100-1001688-6,Fatima Ali,"House 467, Street 28, Gulshan-e-Iqbal, Karachi",Karachi,Sindh,2022-09-27,2022,685535,78220,Filer,132309,Business
FBR-2022-912416,33100-1000637-9,Ayesha Khan Sahib,"House 70, Street 25, Shah Rukn-e-Alam, Multan",Multan,Punjab,2022-12-16,2022,5219093,544487,Filer,597149,Salary
FBR-2020-463517,61101-1001373-1,F. Ali,"House 491, Street 29, Auto Bhan, Hyderabad",Hyderabad,Sindh,2020-12-02,2020,25797829,3206523,Filer,7283900,Freelance
FBR-2022-203014,35202-1001294-8,Amna Chaudhry,"House 316, Street 9, PWD, Rawalpindi",Rawalpindi,Punjab,2022-08-05,2022,1183567,687,Non-Filer,1322682,Salary
FBR-2026-329721,35202-1001762-4,U. Farooq,"House 33, Street 34, PWD, Rawalpindi",Rawalpindi,Punjab,2026-02-01,2026,2105020,141410,Late-Filer,1273856,Rental
FBR-2022-410485,61101-1000203-1,K. Qureshi,"House 973, Street 30, Warsak Road, Peshawar",Peshawar,KPK,2022-06-15,2022,3211685,3229,Non-Filer,1411541,Freelance
FBR-2019-440833,42101-1001764-8,Chaudhry Nimra Aslam,"House 104, Street 9, Jinnah Town, Quetta",Quetta,Balochistan,2019-07-28,2019,754561,76419,Late-Filer,265646,Freelance
FBR-2021-277052,35202-1001571-7,Naveed Raza,"House 543, Street 6, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2021-11-27,2021,623712,62637,Filer,474125,Salary
FBR-2024-690090,42101-1000322-4,Ayesha Khan Sahib,"House 890, Street 25, G-11, Islamabad",Islamabad,Islamabad,2024-08-26,2024,360300,3511,Late-Filer,857429,Freelance
FBR-2023-839834,17301-1000453-1,S. Butt,"House 781, Street 12, Clifton, Karachi",Karachi,Sindh,2023-11-30,2023,429349,4397,Filer,238912,Agriculture
FBR-2023-838372,54400-1001831-7,Saad Qureshi,"House 820, Street 4, DHA Multan, Multan",Multan,Punjab,2023-07-19,2023,3549597,278338,Filer,4070514,Unknown
FBR-2023-188233,33100-1000639-3,S. Iqbal,"House 850, Street 19, Bahria Town, Rawalpindi",Rawalpindi,Punjab,2023-02-05,2023,804801,23278,Filer,793219,Salary
FBR-2024-851017,42101-1001170-0,D. Butt,"House 948, Street 30, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2024-02-09,2024,5502261,556285,Filer,6065013,Freelance
FBR-2023-467991,42101-1001212-4,Muneeb Akhtar,"House 430, Street 17, Military Road, Sukkur",Sukkur,Sindh,2023-03-30,2023,1592314,130190,Filer,571319,Rental
FBR-2019-951671,54400-1000435-5,Danish Butt,"House 639, Street 25, Rohri, Sukkur",Sukkur,Sindh,2019-09-04,2019,7722282,365404,Filer,21725540,Agriculture
FBR-2022-131713,61101-1000434-8,Nimra Aslam,"House 227, Street 9, University Road, Peshawar",Peshawar,KPK,2022-08-31,2022,229003,1053,Late-Filer,245454,Salary
FBR-2026-143419,61101-1000697-9,Khalid Malik,"House 148, Street 2, Military Road, Sukkur",Sukkur,Sindh,2026-04-17,2026,5581670,580798,Filer,12318625,Business
FBR-2017-253069,61101-1000516-2,Mariam Malik Sahib,"House 26, Street 30, Madina Town, Faisalabad",Faisalabad,Punjab,2017-07-18,2017,5335054,685610,Filer,12774868,Unknown
FBR-2024-104469,45501-1000141-7,Muhammad Ahmed,"House 469, Street 13, DHA Phase 2, Islamabad",Islamabad,Islamabad,2024-01-10,2024,1482162,78,Non-Filer,574658,Freelance
FBR-2022-175969,35202-1000836-2,Naveed Raza,"House 296, Street 6, DHA Phase 2, Islamabad",Islamabad,Islamabad,2022-12-18,2022,622469,38399,Filer,137049,Freelance
FBR-2017-608897,35202-1001902-4,Umer Farooq,"House 987, Street 33, Queens Road, Sukkur",Sukkur,Sindh,2017-07-01,2017,691572,87980,Filer,518710,Rental
FBR-2025-316126,54400-1000384-8,Amna Chaudhry,"House 421, Street 6, Nazimabad, Karachi",Karachi,Sindh,2025-07-06,2025,686604,53409,Filer,1269096,Freelance
FBR-2017-262596,35202-1001841-7,T. Hussain,"House 838, Street 35, Rohri, Sukkur",Sukkur,Sindh,2017-10-23,2017,1025133,1192,Non-Filer,1823598,Salary
FBR-2018-592243,17301-1000485-5,Huma Ghani,"House 443, Street 33, F-10, Islamabad",Islamabad,Islamabad,2018-08-02,2018,386559,4632,Filer,387363,Salary
FBR-2020-905721,54400-1000046-2,Saad Qureshi Sahib,"House 281, Street 12, Warsak Road, Peshawar",Peshawar,KPK,2020-07-29,2020,1653974,109847,Filer,139622,Freelance
FBR-2023-539328,61101-1001071-7,T. Hussain,"House 374, Street 32, Gulberg, Faisalabad",Faisalabad,Punjab,2023-01-07,2023,6533162,186788,Filer,9235972,Rental
FBR-2020-189413,33100-1000823-1,Chaudhry Kashif Javed,"House 493, Street 26, DHA Phase 2, Islamabad",Islamabad,Islamabad,2020-05-05,2020,368757,164,Non-Filer,401655,Unknown
FBR-2025-925214,45501-1001127-9,Chaudhry Ayesha Khan,"House 815, Street 35, Wapda Town, Gujranwala",Gujranwala,Punjab,2025-07-16,2025,25610432,1238319,Filer,36282511,Unknown
FBR-2020-104777,35202-1000541-7,F. Mirza,"House 736, Street 24, D Ground, Faisalabad",Faisalabad,Punjab,2020-01-31,2020,3854110,142403,Filer,6495770,Unknown
FBR-2018-370901,61101-1000546-2,Taha Hussain,"House 192, Street 12, Madina Town, Faisalabad",Faisalabad,Punjab,2018-11-15,2018,928673,23657,Filer,1760929,Salary
FBR-2022-947032,61101-1000841-7,M. Ahmed,"House 510, Street 9, DHA Phase 6, Karachi",Karachi,Sindh,2022-04-14,2022,588938,2381,Late-Filer,125302,Salary
FBR-2020-399356,17301-1001425-5,Sara Ahmed Sahib,"House 910, Street 31, Queens Road, Sukkur",Sukkur,Sindh,2020-09-18,2020,6827570,175244,Filer,6526801,Agriculture
FBR-2024-825000,35202-1000012-4,Umer Farooq,"House 753, Street 6, Civil Lines, Gujranwala",Gujranwala,Punjab,2024-01-16,2024,2467152,111905,Filer,4411329,Freelance
FBR-2017-608256,45501-1001931-7,Hamza Sheikh Sahib,"House 711, Street 31, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2017-08-16,2017,2265830,223854,Filer,2114906,Salary
FBR-2020-403377,42101-1000686-2,Taha Hussain,"House 773, Street 5, DHA Phase 5, Lahore",Lahore,Punjab,2020-02-07,2020,1342475,40447,Filer,986749,Rental
FBR-2019-906303,54400-1000666-2,Muhammad Ahmed Sahib,"House 813, Street 22, Queens Road, Sukkur",Sukkur,Sindh,2019-11-26,2019,3075375,349215,Filer,4238663,Agriculture
FBR-2018-648813,54400-1000256-2,Saad Qureshi,"House 572, Street 2, Hussainabad, Hyderabad",Hyderabad,Sindh,2018-12-08,2018,352983,4593,Filer,306741,Rental
FBR-2016-406145,33100-1001361-7,Naveed Raza,"House 878, Street 4, Satellite Town, Gujranwala",Gujranwala,Punjab,2016-07-01,2016,15736764,1185287,Filer,5325392,Business
FBR-2022-976552,35202-1001224-8,Chaudhry Amna Chaudhry,"House 580, Street 22, Rohri, Sukkur",Sukkur,Sindh,2022-08-04,2022,492381,1104,Non-Filer,823055,Agriculture
FBR-2023-993397,17301-1000537-9,Umer Farooq,"House 789, Street 11, Auto Bhan, Hyderabad",Hyderabad,Sindh,2023-01-15,2023,919691,955,Non-Filer,334344,Unknown
FBR-2021-815997,42101-1000085-5,D. Butt,"House 573, Street 5, DHA Phase 6, Karachi",Karachi,Sindh,2021-12-03,2021,18219459,659751,Filer,24933140,Freelance
FBR-2018-613962,54400-1000808-6,H. Khan,"House 607, Street 32, Cantt, Multan",Multan,Punjab,2018-05-28,2018,9481333,278716,Filer,2383487,Rental
FBR-2017-729309,61101-1000430-0,Zainab Ahmed,"House 634, Street 12, Warsak Road, Peshawar",Peshawar,KPK,2017-03-21,2017,2129499,169302,Filer,506051,Unknown
FBR-2022-774214,45501-1000068-6,Chaudhry Shazia Butt,"House 918, Street 28, Satellite Town, Rawalpindi",Rawalpindi,Punjab,2022-01-17,2022,14582937,1141484,Late-Filer,13633434,Unknown
FBR-2023-437143,17301-1000424-8,Bilal Ahmed,"House 87, Street 20, G-11, Islamabad",Islamabad,Islamabad,2023-06-21,2023,1836278,180832,Late-Filer,1266509,Unknown
FBR-2021-128842,33100-1000162-4,Muneeb Akhtar Sahib,"House 531, Street 29, Warsak Road, Peshawar",Peshawar,KPK,2021-06-06,2021,484419,4220,Filer,366093,Unknown
FBR-2019-716058,54400-1001591-7,Fahad Mirza,"House 53, Street 12, E-11, Islamabad",Islamabad,Islamabad,2019-09-25,2019,764320,24771,Filer,149547,Rental
FBR-2020-107104,17301-1001625-5,D. Butt,"House 348, Street 7, Saddar, Hyderabad",Hyderabad,Sindh,2020-07-31,2020,6065131,596747,Filer,3953476,Salary
FBR-2024-764346,54400-1001110-0,Chaudhry Sara Ahmed,"House 145, Street 4, DHA Phase 5, Lahore",Lahore,Punjab,2024-07-16,2024,1879866,1796,Non-Filer,857043,Freelance
FBR-2024-285541,35202-1001091-7,H. Sheikh,"House 960, Street 1, Shah Rukn-e-Alam, Multan",Multan,Punjab,2024-12-28,2024,1102788,111659,Filer,180880,Salary
FBR-2018-999827,33100-1000797-9,Chaudhry Ahmed Baig,"House 216, Street 29, Gulberg, Lahore",Lahore,Punjab,2018-02-21,2018,589293,2892,Filer,1389545,Rental
FBR-2018-646470,42101-1000655-5,Sara Ahmed,"House 906, Street 14, Samungli Road, Quetta",Quetta,Balochistan,2018-12-24,2018,875771,103466,Filer,806038,Salary
FBR-2016-284302,61101-1000503-1,Chaudhry Hira Shah,"House 98, Street 20, Chaklala, Rawalpindi",Rawalpindi,Punjab,2016-04-03,2016,532001,926,Non-Filer,894143,Agriculture
FBR-2020-648727,35202-1000791-7,Chaudhry Taha Hussain,"House 111, Street 21, DHA Phase 6, Karachi",Karachi,Sindh,2020-08-17,2020,20689090,1879753,Filer,18915945,Freelance
FBR-2016-319238,17301-1001971-7,Saad Qureshi,"House 953, Street 22, Samungli Road, Quetta",Quetta,Balochistan,2016-09-20,2016,632593,47959,Late-Filer,174417,Salary
FBR-2020-755601,61101-1001133-1,Hira Shah,"House 687, Street 2, Bahria Enclave, Islamabad",Islamabad,Islamabad,2020-12-19,2020,5378536,429648,Filer,1153263,Freelance
FBR-2023-944259,42101-1001300-0,Usman Malik,"House 122, Street 7, Chaklala, Rawalpindi",Rawalpindi,Punjab,2023-09-15,2023,688530,62651,Filer,371471,Freelance
FBR-2016-919625,45501-1001883-1,Kamran Qureshi,"House 340, Street 28, DHA Multan, Multan",Multan,Punjab,2016-12-29,2016,163992,926,Non-Filer,106794,Unknown
FBR-2023-716045,17301-1001009-3,Nida Hussain Sahib,"House 279, Street 8, Latifabad, Hyderabad",Hyderabad,Sindh,2023-04-19,2023,1258279,107645,Filer,649467,Rental
FBR-2016-621960,61101-1001312-4,Chaudhry Maham Tariq,"House 167, Street 8, DHA Phase 2, Islamabad",Islamabad,Islamabad,2016-02-23,2016,2092011,116167,Filer,336077,Business
FBR-2021-407500,42101-1001063-1,Chaudhry Hira Shah,"House 701, Street 1, Bahadurabad, Karachi",Karachi,Sindh,2021-12-01,2021,23140667,2733684,Filer,3328370,Business
